3a190e50d9455424b386bf0027e1d6c852722979,DELETE,regular-file,tables/xillver-a-Ec5.fits,1031014080,
3caea02f5d1e75e23ec6f97c6918fb2243291cd2,DELETE,regular-file,tables/xillver-comp.fits,1124737920,
617037df93cd3009d681d53940c214d224077456,DELETE,regular-file,tables/xillverD-5.fits,1054445760,
