  0.100381494      -4.7585453791440168E-003
  0.101147391       4.0723399893773061E-003
  0.101919137       4.0828009723025329E-003
  0.102696769       4.0918009624982951E-003
  0.103480324       4.0996251046176036E-003
  0.104269862       4.1064897977472264E-003
  0.105065428       4.1125621235025027E-003
  0.105867065       4.2122584381312717E-003
  0.106674820       4.2716336847982124E-003
  0.107488729       4.3135556277721122E-003
  0.108308852       4.3447338343179064E-003
  0.109135240       4.3688282586034112E-003
  0.109967925       4.3804235433715826E-003
  0.110806957       4.4036332421089671E-003
  0.111652397       4.4166112094398430E-003
  0.112504289       4.4275599869916015E-003
  0.113362685       4.4369228342195999E-003
  0.114227630       4.4450189696662017E-003
  0.115099169       4.4520898994945416E-003
  0.115977362       4.5337578388239905E-003
  0.116862252       4.5798765491699041E-003
  0.117753893       4.6120330350126575E-003
  0.118652344       4.6357326206329366E-003
  0.119557641       4.4654743623475275E-003
  0.120469853       4.6683254913744247E-003
  0.121389017       4.6800110420600061E-003
  0.122315198       4.6896817498672493E-003
  0.123248443       4.6978176381847628E-003
  0.124188818       4.7047558591808859E-003
  0.125136375       4.7107435980003106E-003
  0.126091138       4.7662287422994181E-003
  0.127053186       4.7965395591355346E-003
  0.128022581       4.8176327911140533E-003
  0.128999382       4.8331594255898022E-003
  0.129983634       4.8434461534493014E-003
  0.130975395       4.8544819090870399E-003
  0.131974712       4.8621177481336063E-003
  0.132981658       4.8684345689896805E-003
  0.133996293       4.8737468078973644E-003
  0.135018677       4.8782756462436901E-003
  0.136048853       4.9083673739491402E-003
  0.137086868       4.9271725741469614E-003
  0.138132825       4.9402145047438171E-003
  0.139186770       4.9497895665458584E-003
  0.140248746       4.9673444941194271E-003
  0.141318828       4.9629068183718100E-003
  0.142397076       4.9675961626706152E-003
  0.143483534       4.9714701247750718E-003
  0.144578293       4.9747259745709085E-003
  0.145681411       4.9775000076155394E-003
  0.146792948       4.9971980034931706E-003
  0.147912949       5.0049211195194836E-003
  0.149041504       5.0105271709993985E-003
  0.150178671       5.0187318048831517E-003
  0.151324511       5.0181238549625853E-003
  0.152479112       5.0208138988588977E-003
  0.153642505       5.0230298972419266E-003
  0.154814765       5.0248836363802523E-003
  0.155995980       5.0264594043159588E-003
  0.157186210       5.0332670087362263E-003
  0.158385515       5.0358303216756460E-003
  0.159593970       5.0318113960945553E-003
  0.160811663       5.0392066256592849E-003
  0.162038624       5.0403764958604144E-003
  0.163274959       5.0413311625498386E-003
  0.164520726       5.0421238288179526E-003
  0.165775999       5.0427915574917702E-003
  0.167040855       5.0401547166858520E-003
  0.168315351       5.0392939026390315E-003
  0.169599563       5.0402736764048215E-003
  0.170893580       5.0381491395142678E-003
  0.172197476       5.0377492196550158E-003
  0.173511326       5.0374234254497961E-003
  0.174835190       5.0371514321225020E-003
  0.176169157       5.0369218817100164E-003
  0.177513301       5.0264008211377718E-003
  0.178867698       5.0228248561182739E-003
  0.180232435       5.0177621935054142E-003
  0.181607604       5.0178883266747748E-003
  0.182993233       5.0161134954907404E-003
  0.184389442       5.0146417425856920E-003
  0.185796320       5.0134028279245563E-003
  0.187213913       4.9982205190675357E-003
  0.188642323       4.9913265343488186E-003
  0.190081641       4.9844235828171149E-003
  0.191531941       4.9816659889296280E-003
  0.192993313       4.9781504004509144E-003
  0.194465816       4.9752191492852321E-003
  0.195949554       4.9727395266003652E-003
  0.197444633       4.9511507287573926E-003
  0.198951095       4.9411891973155809E-003
  0.200469062       4.9228102196284419E-003
  0.201998621       4.9267116799593938E-003
  0.203539848       4.9212876547831286E-003
  0.205092832       4.9166987387897860E-003
  0.206657663       4.8962600841593699E-003
  0.208234429       4.8809187638186998E-003
  0.209823221       4.8754567791341212E-003
  0.211424142       4.8581687636938195E-003
  0.213037282       4.8495014422599006E-003
  0.214662731       4.8421089027390679E-003
  0.216300577       4.8357296130858455E-003
  0.217950910       4.8008239023810614E-003
  0.219613865       4.8038400393763600E-003
  0.221289486       4.7692747686713423E-003
  0.222977892       4.7568709762654459E-003
  0.224679187       4.7461170774492877E-003
  0.226393446       4.7367040160685575E-003
  0.228120804       4.6965560075973925E-003
  0.229861334       4.6829410976506223E-003
  0.231615141       4.6568130001795058E-003
  0.233382344       4.6405427180133095E-003
  0.235163003       4.6261270716667375E-003
  0.236957282       4.5929970888272855E-003
  0.238765240       4.5652238800666907E-003
  0.240586981       4.5093295502015773E-003
  0.242422625       4.5181555842253784E-003
  0.244272277       4.4980397348625203E-003
  0.246136039       4.4797830047257799E-003
  0.248014003       4.4360422931842064E-003
  0.249906331       4.4118773299698655E-003
  0.251813114       4.3777454552259209E-003
  0.253734410       4.3519090780706707E-003
  0.255670339       4.3279593183680343E-003
  0.257621050       4.2859001831554227E-003
  0.259586692       4.2807278265303466E-003
  0.261567295       4.2182390035003063E-003
  0.263563037       4.1871298414145174E-003
  0.265573978       4.1576466614171668E-003
  0.267600238       4.1147598893657902E-003
  0.269641995       4.1023543035972956E-003
  0.271699369       4.0395773469765837E-003
  0.273772359       4.0038589441213470E-003
  0.275861204       3.9693083192108760E-003
  0.277966022       3.9245086270554546E-003
  0.280086875       3.8775246192562268E-003
  0.282223880       3.8434241283577387E-003
  0.284377187       3.8038777930380491E-003
  0.286546946       3.7649755737846433E-003
  0.288733244       3.7188452065818460E-003
  0.290936261       3.6127982961014159E-003
  0.293156087       3.6333334934183325E-003
  0.295392811       3.5908457445449084E-003
  0.297646612       3.5470315051368360E-003
  0.299917608       3.5086323240920408E-003
  0.302205950       3.4593465353988688E-003
  0.304511756       3.4152815241209064E-003
  0.306835145       3.3710694571099462E-003
  0.309176236       3.3784043101338914E-003
  0.311535209       3.2855045408560391E-003
  0.313912183       3.2417423089632956E-003
  0.316307276       3.1976764010040347E-003
  0.318720669       3.1581713130240884E-003
  0.321152449       3.0556062160267856E-003
  0.323602796       3.0747297380856707E-003
  0.326071858       3.0325097980268131E-003
  0.328559756       2.9961356222484082E-003
  0.331066608       2.9088060371985202E-003
  0.333592594       2.9187436571390312E-003
  0.336137831       2.8795831936715790E-003
  0.338702530       2.8470333636324320E-003
  0.341286778       2.7622844273604064E-003
  0.343890786       2.7767831661739983E-003
  0.346514612       2.7412097267953961E-003
  0.349158466       2.7401896023711608E-003
  0.351822495       2.6811180317707368E-003
  0.354506850       2.6492275613799526E-003
  0.357211679       2.6169996399270641E-003
  0.359937161       2.5935143611371912E-003
  0.362683445       2.5627644693584435E-003
  0.365450680       2.5333344924514862E-003
  0.368239045       2.5071815867977699E-003
  0.371048629       2.4536405970012813E-003
  0.373879671       2.4520397219892089E-003
  0.376732290       2.4235419947392072E-003
  0.379606724       2.4072886000708043E-003
  0.382503092       2.3704414249072978E-003
  0.385421544       2.3418268301946894E-003
  0.388362259       2.3144889602046480E-003
  0.391325414       2.2540384432135972E-003
  0.394311130       2.2555285780852712E-003
  0.397319674       2.2240321991252969E-003
  0.400351167       2.1862239310563914E-003
  0.403405815       2.1619105670871034E-003
  0.406483769       2.1272003329054511E-003
  0.409585178       2.1051466058090661E-003
  0.412710249       2.0588962327591164E-003
  0.415859163       2.0202473259726132E-003
  0.419032067       2.0091640462260394E-003
  0.422229230       1.9457783924503459E-003
  0.425450802       1.9032982653679612E-003
  0.428696960       1.8979939471450824E-003
  0.431967854       1.8245512653692582E-003
  0.435263693       1.7796376946888927E-003
  0.438584685       1.7749440164304769E-003
  0.441931009       1.7010791472098147E-003
  0.445302904       1.6565838783553259E-003
  0.448700488       1.6487099704239360E-003
  0.452124029       1.5849989707836716E-003
  0.455573678       1.5447361871062642E-003
  0.459049642       1.5329123980537889E-003
  0.462552190       1.4872314176285588E-003
  0.466081381       1.4546956355964257E-003
  0.469637454       1.4416088709346317E-003
  0.473220736       1.4158062687749688E-003
  0.476831347       1.3928621371489041E-003
  0.480469525       1.3832132485865976E-003
  0.484135449       1.3731506910517914E-003
