   1.4323773215189843        3.0000000000000000        2.6718704439547842        18.934036644293116        3.0000000000000000                      -Infinity   2.6656793068882672E-003
   1.8849314124134939        2.9770343664527297        1.4593976691718076        18.231793871082523        2.9770343664527292                      -Infinity   6.3612898354692094E-003
   2.4804682519216641        2.6140786970382019        1.0209270740457626        17.668628366413223        2.6140786970382006                      -Infinity   7.3416811192457505E-003
   3.2641626212956210        2.1806739062969900       0.80614320434876729        17.180673906296988        2.1806739062969900                      -Infinity   6.2000462931664849E-003
   4.2954621256647645        1.7358752350027482       0.68478826848574448        16.752458452859585        1.7358752350027515                      -Infinity   4.5934335248313495E-003
   5.6525969663683204        1.2963293564888891       0.61024997956065274        16.371468459995857        1.2963293564888900                      -Infinity   3.2704371518314881E-003
   7.4385129439449988       0.86495618816197117       0.56189779291208897        16.026158844794853       0.86495618816196895                      -Infinity   2.3071300956812595E-003
   9.7886823316315805       0.44084231583386835       0.52931165635360788        15.707383441984931       0.44084231583386924                      -Infinity   1.6293529467929461E-003
   12.881378357811395        2.1547677279219801E-002  0.50673053750029873        15.407571385916722        2.1547677279222910E-002                 -Infinity   1.1635923296252093E-003
   16.951200016504558      -0.39497717384720943       0.49075227989066267        15.121262388399552      -0.39497717384720943                      -Infinity   8.2556263979171511E-004
   22.306867659808937      -0.81063616091783075       0.47926444935681034        14.844172966046257      -0.81063616091783075                      -Infinity   5.9063846156086537E-004
   29.354638273853443       -1.2257910758839170       0.47090281598486489        14.574218033049773       -1.2257910758839188                      -Infinity   4.2175402404669843E-004
   38.629118219459585       -1.6427187033647019       0.46475818088282767        14.307835232906788       -1.6427187033647002                      -Infinity   3.0228581901216626E-004
   50.833835086628547       -2.1694659094379727       0.46020894709760307        13.935995690356821       -2.1694659094379745                      -Infinity   2.2569871246956911E-004
   66.894593351143854       -2.6535066211588640       0.45682122966121708        13.610460274589752       -2.6535066211588614                      -Infinity   1.7080352690856021E-004
   88.029687549424793       -3.0795756124750220       0.45428698725854960        13.345888050778289       -3.0795756124750255                      -Infinity   1.3073489394814039E-004
   115.84233496079472       -3.4922880304626460       0.45238447549956917        13.097177262106115       -3.4922880304626460                      -Infinity   9.6836606195054419E-005
   152.44225496059391       -3.9017472142843310       0.45095227352842771        12.853829244186937       -3.9017472142843346                      -Infinity   7.1433480162330854E-005
   200.60578149560010       -4.3108844596800147       0.44987180287992518        12.612588708379043       -4.3108844596800182                      -Infinity   5.3680606218847420E-005
   263.98642074059188       -4.7205672221856201       0.44905532470105164        12.372320203894430       -4.7205672221856219                      -Infinity   1.1329014125778598E-004
